shopper_id,total_bill_usd,asof_dt
@A,4.365943867,11/13/2015
@A,2.216218552,11/15/2015
@A,1.919008646,11/11/2015
@A,3.212128083,11/13/2015
@A,1.872366504,11/16/2015
@A,4.367075609,11/12/2015
@A,4.284874605,11/12/2015
@A,4.741607487,11/12/2015
@A,1.958785213,11/10/2015
@A,2.869359906,11/12/2015
@A,5.098845725,11/15/2015
@A,5.305109809,11/13/2015
@A,2.928904418,11/14/2015
@A,2.373919464,11/12/2015
@A,3.237685066,11/12/2015
@A,4.468257766,11/14/2015
@A,2.45863361,11/13/2015
@A,3.672830124,11/11/2015
@A,1.921716792,11/14/2015
@A,4.004356509,11/10/2015
@A,3.92993954,11/16/2015
@A,2.494241114,11/14/2015
@A,3.431444612,11/11/2015
@A,1.516730779,11/14/2015
@C,3.841331423,9/9/2015
@C,3.777575979,9/10/2015
@C,4.377238333,9/14/2015
@C,2.164886023,9/9/2015
@C,3.271065688,9/14/2015
@C,3.928549807,9/9/2015
@C,2.937045557,9/9/2015
@C,5.243215284,9/13/2015
@C,3.902117828,9/13/2015
@C,4.456655892,9/13/2015
@C,4.656825021,9/12/2015
@C,3.206866791,9/8/2015
@C,3.644834882,9/11/2015
@C,3.404504935,9/12/2015
@C,3.148892031,9/10/2015
@C,2.026682934,9/10/2015
@C,5.383668544,9/10/2015
@C,4.078201215,9/10/2015
@C,3.538097174,9/9/2015
@C,4.167926287,9/12/2015
@C,5.305329569,9/9/2015
@C,2.238387577,9/14/2015
@C,4.439878463,9/12/2015
@C,4.101467325,9/14/2015
@C,2.347673143,9/10/2015
@C,3.039198944,9/8/2015
@C,4.274143254,9/10/2015
@C,3.312861776,9/11/2015
@C,3.851423379,9/10/2015
@C,4.742743455,9/13/2015
@C,5.573672756,9/9/2015
@C,3.812848121,9/12/2015
@C,3.542690755,9/13/2015
@C,4.671200134,9/9/2015
@C,2.570268977,9/12/2015
@C,2.392778355,9/11/2015
@C,3.067856233,9/8/2015
@C,4.034557587,9/8/2015
@C,4.758549829,9/14/2015
@C,1.967304603,9/10/2015
@C,2.78287639,9/9/2015
@C,2.835063578,9/13/2015
@C,3.128662172,9/10/2015
@C,3.581167825,9/9/2015
@C,3.579578868,9/8/2015
@C,4.857949405,9/21/2015
@C,4.570605546,9/16/2015
@C,4.198234193,9/21/2015
@C,3.972860426,9/21/2015
@C,4.597289468,9/16/2015
@C,5.0762025,9/18/2015
@C,4.528791984,9/16/2015
@C,2.248019014,9/15/2015
@C,3.763451905,9/15/2015
@C,4.554080514,9/18/2015
@C,1.61155908,9/21/2015
@C,3.010342183,9/21/2015
@C,3.682382069,9/21/2015
@C,3.127477774,9/19/2015
@C,5.227034908,9/16/2015
@C,5.239591385,9/15/2015
@C,4.464085161,9/20/2015
@C,4.574180392,9/15/2015
@C,3.586423844,9/19/2015
@C,5.047559059,9/16/2015
@C,3.558588162,9/20/2015
@C,2.288392193,9/18/2015
@C,3.502263751,9/21/2015
@C,3.463303488,9/21/2015
@C,2.985340225,9/18/2015
@C,1.993955187,9/19/2015
@C,3.179120619,9/15/2015
@C,2.265264082,9/21/2015
@C,3.109019161,9/21/2015
@C,3.986434925,9/15/2015
@C,1.899702305,9/21/2015
@C,2.956593314,9/15/2015
@C,4.869050157,9/16/2015
@C,1.881375729,9/19/2015
@C,3.144020858,9/20/2015
@C,5.394926169,9/16/2015
@C,3.639383524,9/20/2015
@C,2.774826182,9/19/2015
@C,4.862623418,9/17/2015
@C,4.217999692,9/21/2015
@C,4.486423493,9/21/2015
@C,2.837283938,9/15/2015
@C,3.642093636,9/15/2015
@C,4.458161019,9/21/2015
@C,4.707015365,9/16/2015
@C,4.159917916,9/15/2015
@C,5.612248458,9/17/2015
@C,2.933929588,9/17/2015
@C,4.960659237,9/16/2015
@C,1.859969679,9/25/2015
@C,5.30690095,9/23/2015
@C,3.266051859,9/27/2015
@C,1.893731377,9/24/2015
@C,2.23007621,9/28/2015
@C,2.612581785,9/28/2015
@C,4.073368835,9/22/2015
@C,3.647827149,9/25/2015
@C,2.594275818,9/27/2015
@C,4.463487443,9/27/2015
@C,3.86200676,9/24/2015
@C,3.395919322,9/26/2015
@C,3.399773657,9/26/2015
@C,3.356659207,9/24/2015
@C,5.036768501,9/24/2015
@C,3.519832254,9/26/2015
@C,4.130034796,9/28/2015
@C,2.714654534,9/24/2015
@C,3.853994455,9/22/2015
@C,3.73381269,9/24/2015
@C,4.083215188,9/27/2015
@C,4.774171872,9/24/2015
@C,4.123152147,9/26/2015
@C,4.831590216,9/27/2015
@C,3.714637797,9/24/2015
@C,4.850593776,9/23/2015
@C,3.619132625,9/25/2015
@C,2.745856882,9/26/2015
@C,3.390987101,9/24/2015
@C,2.94183659,9/24/2015
@C,3.056549273,9/24/2015
@C,4.622042189,9/27/2015
@C,2.989178746,9/27/2015
@C,2.805444526,9/26/2015
@C,3.926120243,9/26/2015
@C,4.529544512,9/23/2015
@C,2.479232065,9/23/2015
@C,2.94728891,9/25/2015
@C,4.226915228,9/26/2015
@C,3.588781474,9/25/2015
@C,4.71745923,9/28/2015
@C,3.154354233,9/28/2015
@C,2.905369168,9/22/2015
@C,4.663362599,9/25/2015
@C,2.861573731,9/24/2015
@C,2.978200275,9/23/2015
@C,4.595578828,9/28/2015
@C,4.668563809,9/25/2015
@C,3.132239586,9/27/2015
@C,3.630655824,9/25/2015
@C,3.834504648,9/26/2015
@C,3.874218679,9/26/2015
@C,1.544899621,9/27/2015
@C,3.535691613,9/26/2015
@C,3.947314705,9/24/2015
@C,4.814121362,9/22/2015
@C,4.423002339,9/28/2015
@C,4.784900253,9/22/2015
@C,2.698214185,9/22/2015
@C,4.075803621,9/23/2015
@C,2.237019643,9/26/2015
@C,3.544305643,9/27/2015
@C,1.831616465,9/24/2015
@C,3.666795742,9/27/2015
@C,5.0582046,9/26/2015
@C,3.218188108,9/22/2015
@C,3.501590902,9/22/2015
@C,3.823629221,9/23/2015
@C,3.155645006,9/23/2015
@C,4.265029106,9/28/2015
@C,2.958344609,9/27/2015
@C,2.724862413,9/23/2015
@C,4.758963675,9/29/2015
@C,3.679071699,10/5/2015
@C,3.228172074,10/3/2015
@C,3.20270711,10/5/2015
@C,3.000120683,10/5/2015
@C,2.571713225,10/3/2015
@C,3.899453962,10/2/2015
@C,3.644540506,10/3/2015
@C,2.586445046,10/5/2015
@C,3.437854687,10/3/2015
@C,2.806290808,10/2/2015
@C,3.219456076,10/3/2015
@C,2.244041024,9/30/2015
@C,2.173544883,10/2/2015
@C,4.061848597,10/5/2015
@C,3.264962543,9/29/2015
@C,2.604934796,9/30/2015
@C,3.99512755,10/3/2015
@C,3.575881697,9/30/2015
@C,2.407349616,10/5/2015
@C,4.400188508,10/5/2015
@C,2.291930636,10/5/2015
@C,3.420385497,10/1/2015
@C,5.580759521,10/4/2015
@C,3.588342765,10/3/2015
@C,3.28525021,10/3/2015
@C,4.802033061,9/29/2015
@C,3.499093566,9/30/2015
@C,3.618557768,9/30/2015
@C,3.847446067,9/29/2015
@C,2.513261977,10/5/2015
@C,2.32714068,10/5/2015
@C,3.109030217,9/29/2015
@C,4.665155582,10/5/2015
@C,3.462386375,10/4/2015
@C,2.327861156,10/5/2015
@C,2.199630569,10/5/2015
@C,2.884019242,10/8/2015
@C,3.839408092,10/7/2015
@C,3.05944183,10/12/2015
@C,2.91955567,10/7/2015
@C,3.663678497,10/9/2015
@C,3.217858358,10/7/2015
@C,4.404312029,10/11/2015
@C,4.518339625,10/12/2015
@C,2.887634925,10/8/2015
@C,2.70026537,10/10/2015
@C,2.142091706,10/6/2015
@C,4.790582103,10/8/2015
@C,2.944134603,10/9/2015
@C,3.280847647,10/10/2015
@C,4.397675523,10/10/2015
@C,3.836677271,10/11/2015
@C,4.176304701,10/8/2015
@C,2.8810644,10/8/2015
@C,3.906741935,10/7/2015
@C,1.855205897,10/7/2015
@C,4.157248872,10/7/2015
@C,2.916916355,10/6/2015
@C,2.850362415,10/10/2015
@C,1.593321761,10/10/2015
@C,2.616886364,10/11/2015
@C,3.378957029,10/8/2015
@C,2.523992195,10/8/2015
@C,4.746039964,10/7/2015
@C,4.186393183,10/8/2015
@C,1.742457762,10/11/2015
@C,3.176627218,10/11/2015
@C,4.441509191,10/11/2015
@C,3.840886614,10/11/2015
@C,3.054831914,10/10/2015
@C,5.509402148,10/10/2015
@C,3.165870279,10/7/2015
@C,2.40240685,10/11/2015
@C,3.660845556,10/12/2015
@C,3.244666547,10/7/2015
@C,2.299406214,10/12/2015
@C,3.841611996,10/10/2015
@C,3.179458031,10/9/2015
@C,4.314447965,10/8/2015
@C,4.788821689,10/7/2015
@C,3.560974706,10/11/2015
@C,3.926924132,10/10/2015
@C,4.023587537,10/8/2015
@C,2.511483108,10/11/2015
@C,5.029207208,10/9/2015
@C,3.790721111,10/12/2015
@C,3.375727003,10/6/2015
@C,3.160548397,10/11/2015
@C,4.4864137,10/11/2015
@C,1.353743766,10/8/2015
@C,2.54933854,10/10/2015
@C,3.177261644,10/7/2015
@C,2.931582683,10/8/2015
@C,3.792569605,10/10/2015
@C,3.61074231,10/8/2015
@C,2.94130506,10/8/2015
@C,3.758522558,10/9/2015
@C,3.257930758,10/12/2015
@C,4.44312032,10/9/2015
@C,3.284798277,10/8/2015
@C,4.03975889,10/10/2015
@C,2.61563975,10/7/2015
@C,3.088869755,10/12/2015
@C,4.474796179,10/7/2015
@C,3.680278644,10/9/2015
@C,3.558464781,10/7/2015
@C,2.590913241,10/12/2015
@C,3.412273628,10/6/2015
@C,3.579625285,10/8/2015
@C,2.957494893,10/11/2015
@C,3.642715907,10/6/2015
@C,4.767643919,10/7/2015
@C,2.946183029,10/9/2015
@C,1.763267937,10/9/2015
@C,3.28912487,10/9/2015
@C,3.655740668,10/6/2015
@C,2.802656595,10/7/2015
@C,4.588562032,10/18/2015
@C,3.701693551,10/13/2015
@C,3.047795257,10/15/2015
@C,3.746104262,10/18/2015
@C,3.224632767,10/13/2015
@C,2.493605022,10/16/2015
@C,2.901843891,10/17/2015
@C,2.478656366,10/16/2015
@C,3.461879357,10/18/2015
@C,3.880005945,10/16/2015
@C,2.919205944,10/15/2015
@C,4.133493689,10/17/2015
@C,3.699210564,10/15/2015
@C,4.663152431,10/14/2015
@C,4.404794577,10/13/2015
@C,4.539690572,10/17/2015
@C,2.585292885,10/18/2015
@C,4.311823715,10/16/2015
@C,4.141767345,10/18/2015
@C,4.488153775,10/15/2015
@C,3.651735232,10/13/2015
@C,1.909754828,10/15/2015
@C,4.976325211,10/14/2015
@C,4.085234734,10/19/2015
@C,2.295673205,10/16/2015
@C,2.399083436,10/16/2015
@C,3.538249458,10/15/2015
@C,4.228582781,10/15/2015
@C,5.188009732,10/15/2015
@C,2.623524148,10/17/2015
@C,2.389697031,10/13/2015
@C,2.749234232,10/17/2015
@C,3.28227499,10/15/2015
@C,3.191041535,10/16/2015
@C,5.856046662,10/18/2015
@C,3.145806882,10/14/2015
@C,4.260965594,10/18/2015
@C,3.341930079,10/16/2015
@C,3.436374745,10/16/2015
@C,3.047290787,10/18/2015
@C,2.275201062,10/14/2015
@C,5.219654976,10/17/2015
@C,2.631268543,10/18/2015
@C,2.092977955,10/19/2015
@C,4.167891463,10/19/2015
@C,4.411670229,10/13/2015
@C,4.740059515,10/15/2015
@C,2.827149105,10/16/2015
@C,3.649617586,10/14/2015
@C,3.266736245,10/14/2015
@C,4.359671007,10/17/2015
@C,3.315152727,10/15/2015
@C,5.324023817,10/13/2015
@C,3.940555736,10/16/2015
@C,3.030842188,10/16/2015
@C,4.798715516,10/15/2015
@C,1.95434697,10/14/2015
@C,4.395607652,10/14/2015
@C,3.178561152,10/13/2015
@C,4.960556755,10/18/2015
@C,3.300451508,10/14/2015
@C,3.583342354,10/16/2015
@C,5.463916304,10/18/2015
@C,3.36508773,10/17/2015
@C,2.713362047,10/15/2015
@C,3.212010955,10/15/2015
@C,2.357999849,10/22/2015
@C,3.663994425,10/26/2015
@C,3.492778182,10/21/2015
@C,4.170048058,10/23/2015
@C,4.325276929,10/25/2015
@C,3.843640606,10/25/2015
@C,3.461597294,10/20/2015
@C,4.754687708,10/21/2015
@C,4.392888682,10/20/2015
@C,3.787756192,10/20/2015
@C,3.95754132,10/21/2015
@C,2.741636095,10/23/2015
@C,4.09403627,10/21/2015
@C,5.070767421,10/24/2015
@C,2.235114029,10/24/2015
@C,3.37941011,10/22/2015
@C,3.390987478,10/24/2015
@C,3.452905831,10/26/2015
@C,2.625770166,10/20/2015
@C,3.726742728,10/26/2015
@C,3.789312052,10/22/2015
@C,4.157134956,10/21/2015
@C,5.159615738,10/26/2015
@C,3.472903633,10/23/2015
@C,2.360460734,10/22/2015
@C,3.452701362,10/26/2015
@C,4.348071934,10/23/2015
@C,3.221448756,10/23/2015
@C,2.905076277,10/20/2015
@C,4.663533546,10/24/2015
@C,2.586749948,10/24/2015
@C,2.829997488,10/22/2015
@C,4.463153964,10/22/2015
@C,2.16206175,10/24/2015
@C,2.97760207,10/23/2015
@C,2.483574557,10/20/2015
@C,4.009515829,10/20/2015
@C,3.830756939,10/23/2015
@C,2.417850478,10/20/2015
@C,4.156531106,10/25/2015
@C,3.544031961,10/21/2015
@C,1.972107374,10/25/2015
@C,3.668137282,10/25/2015
@C,4.052659028,10/23/2015
@C,4.106080747,10/22/2015
@C,2.841589646,10/25/2015
@C,2.464496859,10/22/2015
@C,4.515109665,10/25/2015
@C,4.548621757,10/28/2015
@C,3.030611831,10/28/2015
@C,3.993235519,11/2/2015
@C,2.244476705,10/30/2015
@C,3.468212174,10/29/2015
@C,4.726761275,10/31/2015
@C,4.092403573,10/29/2015
@C,5.724956896,11/1/2015
@C,2.950216011,10/30/2015
@C,4.016617723,11/1/2015
@C,4.470043932,10/29/2015
@C,3.12171617,10/28/2015
@C,2.742073668,10/28/2015
@C,3.78629669,11/1/2015
@C,6.269776546,10/27/2015
@C,3.871754449,10/28/2015
@C,2.956928736,11/1/2015
@C,5.040454188,10/27/2015
@C,1.4823759,11/2/2015
@C,6.05198857,11/2/2015
@C,3.580130527,10/28/2015
@C,3.673254098,10/30/2015
@C,2.902291721,10/31/2015
@C,3.520164835,11/2/2015
@C,1.988431845,10/31/2015
@C,2.950705901,11/1/2015
@C,4.479321977,10/30/2015
@C,2.029363901,10/29/2015
@C,2.66321514,10/30/2015
@C,3.415526728,10/27/2015
@C,2.593883229,10/28/2015
@C,4.670291496,10/27/2015
@C,3.932049839,10/29/2015
@C,3.483198023,10/27/2015
@C,4.029899746,10/27/2015
@C,3.518915063,10/28/2015
@C,4.957885662,10/27/2015
@C,3.731538991,11/2/2015
@C,2.930689774,11/2/2015
@C,5.837858134,11/1/2015
@C,4.480022187,10/28/2015
@C,3.411068758,10/30/2015
@C,3.355730452,10/27/2015
@C,3.961952415,11/1/2015
@C,2.725933651,10/29/2015
@C,6.367563119,10/31/2015
@C,3.206056149,10/28/2015
@C,4.602852235,10/28/2015
@C,4.816243954,10/29/2015
@C,3.827281491,10/29/2015
@C,3.588392772,11/6/2015
@C,2.547868193,11/6/2015
@C,3.968338673,11/5/2015
@C,2.40909093,11/5/2015
@C,3.171873351,11/6/2015
@C,1.927983673,11/7/2015
@C,4.058259639,11/9/2015
@C,4.454864671,11/6/2015
@C,3.45403306,11/5/2015
@C,3.313753234,11/3/2015
@C,3.025105919,11/9/2015
@C,4.430864994,11/6/2015
@C,2.065066115,11/3/2015
@C,2.721793225,11/3/2015
@C,5.26181538,11/7/2015
@C,3.08586435,11/6/2015
@C,3.960486998,11/9/2015
@C,4.151710481,11/5/2015
@C,6.600040541,11/3/2015
@C,4.655167994,11/4/2015
@C,2.170146556,11/5/2015
@C,1.948554686,11/6/2015
@C,3.528741807,11/6/2015
@C,4.893460209,11/9/2015
@C,4.660683037,11/4/2015
@C,4.647385168,11/6/2015
@C,3.299703103,11/4/2015
@C,2.903440697,11/7/2015
@C,3.519631224,11/8/2015
@C,3.357454883,11/9/2015
@C,4.35957076,11/4/2015
@C,1.328130307,11/5/2015
@C,2.255506393,11/7/2015
@C,4.496323023,11/9/2015
@C,4.528297971,11/5/2015
@C,2.847146484,11/6/2015
@C,3.602808153,11/5/2015
@C,4.192942988,11/8/2015
@C,1.769540979,11/5/2015
@C,2.011656351,11/3/2015
@C,2.612192117,11/8/2015
@C,4.802724407,11/7/2015
@C,3.838088619,11/4/2015
@C,3.497685592,11/3/2015
@C,4.148972381,11/6/2015
@C,2.52748782,11/5/2015
@C,5.325797426,11/8/2015
@C,3.200958655,11/8/2015
@C,4.686889863,11/9/2015
@C,4.423926091,11/7/2015
@C,2.582771093,11/7/2015
@C,3.206594322,11/7/2015
@C,2.564211144,11/7/2015
@C,4.485616865,11/6/2015
@C,2.949048905,11/9/2015
@C,5.276240768,11/3/2015
@C,3.567714824,11/9/2015
@C,5.122544136,11/7/2015
@C,4.731314244,11/4/2015
@C,1.462086477,11/5/2015
@C,4.139474783,11/8/2015
@C,6.629905349,11/3/2015
@C,3.290967997,11/9/2015
@C,2.812060682,11/8/2015
@C,1.315398734,11/4/2015
@C,3.127158908,11/4/2015
@C,5.615290245,11/9/2015
@C,3.17893721,11/7/2015
@C,4.883008523,11/9/2015
@C,3.959389413,11/4/2015
@C,1.98549526,11/14/2015
@C,3.549041773,11/14/2015
@C,4.122732765,11/14/2015
@C,3.46925183,11/15/2015
@C,3.444007861,11/16/2015
@C,1.915380757,11/16/2015
@C,3.444325456,11/12/2015
@C,4.317199397,11/15/2015
@C,1.596425306,11/12/2015
@C,2.797514814,11/12/2015
@C,3.227972637,11/10/2015
@C,3.110174976,11/12/2015
@C,3.960493582,11/14/2015
@C,3.932474893,11/10/2015
@C,2.577380294,11/15/2015
@C,4.660607499,11/12/2015
@C,1.620745573,11/15/2015
@C,3.135981749,11/15/2015
@C,3.416393548,11/11/2015
@C,4.262594565,11/15/2015
@C,4.137266822,11/16/2015
@C,2.946867786,11/11/2015
@C,5.697117495,11/10/2015
@C,2.851728269,11/13/2015
@C,1.893379962,11/15/2015
@C,3.982179116,11/15/2015
@C,2.576110493,11/16/2015
@C,5.200408478,11/11/2015
@C,4.571420216,11/10/2015
@C,2.214538283,11/14/2015
@C,2.718984536,11/12/2015
@C,3.269200662,11/10/2015
@C,5.652789465,11/10/2015
@C,2.713331707,11/11/2015
@C,5.108808971,11/16/2015
@C,3.749264243,11/14/2015
@C,4.342419342,11/16/2015
@C,5.069122701,11/11/2015
@C,2.164011335,11/12/2015
@C,3.599823819,11/12/2015
@C,3.459146102,11/14/2015
@C,3.423291759,11/10/2015
@C,4.612302571,11/16/2015
@C,4.325789116,11/16/2015
@C,4.80666705,11/14/2015
@C,4.773858791,11/15/2015
@C,1.472182647,11/14/2015
@C,2.317669202,11/12/2015
@C,4.350681992,11/15/2015
@C,3.530804045,11/15/2015
@C,4.167747844,11/11/2015
@C,3.007230602,11/14/2015
@C,2.568605192,11/13/2015
@C,3.063757117,11/15/2015
@C,3.562398547,11/12/2015
@C,3.662886869,11/10/2015
@C,4.312837561,11/16/2015
@C,2.95552418,11/16/2015
@C,4.782269916,11/11/2015
@C,3.15638465,11/12/2015
@C,4.176883582,11/15/2015
@C,3.877363617,11/10/2015
@C,3.879842261,11/11/2015
@C,5.088744304,11/14/2015
@C,2.694416306,11/11/2015
@C,3.589730914,11/11/2015
@C,4.2949305,11/14/2015
@C,5.7713785,11/12/2015
@C,4.079774134,11/16/2015
@C,2.811703582,11/11/2015
@C,4.493033668,11/16/2015
@C,4.78715768,11/10/2015
@C,2.891560085,11/11/2015
@C,4.305395093,11/12/2015
@C,3.115801142,11/14/2015
@C,3.574261346,11/15/2015
@C,2.867792484,11/15/2015
@C,3.475240397,11/10/2015
@C,4.881270965,11/10/2015
@C,4.592899259,11/22/2015
@C,3.222425104,11/18/2015
@C,3.511492674,11/17/2015
@C,4.417687697,11/18/2015
@C,4.302431495,11/23/2015
@C,2.077663602,11/21/2015
@C,4.349618212,11/17/2015
@C,1.275175808,11/23/2015
@C,3.197459797,11/18/2015
@C,2.782954609,11/22/2015
@C,4.504164618,11/18/2015
@C,4.314490471,11/19/2015
@C,4.561697664,11/22/2015
@C,2.227148307,11/18/2015
@C,3.055051528,11/17/2015
@C,3.569576851,11/23/2015
@C,3.787925212,11/17/2015
@C,2.607517847,11/17/2015
@C,4.739096659,11/17/2015
@C,4.358138472,11/20/2015
@C,3.629449738,11/18/2015
@C,4.90087852,11/23/2015
@C,1.872551,11/21/2015
@C,6.079652363,11/22/2015
@C,3.664087894,11/18/2015
@C,4.008463831,11/23/2015
@C,2.777955293,11/22/2015
@C,3.9744468,11/18/2015
@C,3.568495622,11/23/2015
@C,3.500734405,11/20/2015
@C,3.299278,11/17/2015
@C,2.137505819,11/17/2015
@C,3.603487285,11/23/2015
@C,3.034400715,11/19/2015
@C,3.56633577,11/23/2015
@C,3.44643758,11/19/2015
@C,2.877027885,11/20/2015
@C,3.784867668,11/19/2015
@C,3.037237696,11/22/2015
@C,3.160108289,11/18/2015
@C,4.715712746,11/21/2015
@C,4.756615514,11/17/2015
@C,3.508980964,11/21/2015
@C,3.941067552,11/20/2015
@C,3.746500805,11/18/2015
@C,3.265871585,11/22/2015
@C,2.147646972,11/21/2015
@C,2.413284564,11/17/2015
@C,4.154638199,11/21/2015
@C,3.998300796,11/20/2015
@D,2.706752247,9/13/2015
@D,4.332807083,9/10/2015
@D,4.368601605,9/9/2015
@D,4.021578583,9/14/2015
@D,1.773061014,9/13/2015
@D,4.772356489,9/14/2015
@D,4.347511371,9/12/2015
@D,4.015358354,9/14/2015
@D,3.485460258,9/8/2015
@D,3.381128752,9/9/2015
@D,2.986922282,9/8/2015
@D,3.272855114,9/13/2015
@D,5.62905583,9/11/2015
@D,2.795748246,9/13/2015
@D,3.633416643,9/11/2015
@D,4.841227384,9/10/2015
@D,4.095112241,9/11/2015
@D,3.210842889,9/9/2015
@D,4.151805359,9/12/2015
@D,2.572195803,9/8/2015
@D,5.895834977,9/12/2015
@D,2.797011867,9/12/2015
@D,3.43022023,9/13/2015
@D,2.689207997,9/9/2015
@D,3.117525038,9/10/2015
@D,4.22527776,9/14/2015
@D,3.249579256,9/14/2015
@D,2.464836238,9/8/2015
@D,3.528429377,9/10/2015
@D,3.785153793,9/12/2015
@D,3.871740813,9/10/2015
@D,2.686336661,9/10/2015
@D,4.17930161,9/12/2015
@D,3.872042221,9/8/2015
@D,3.330239969,9/20/2015
@D,3.97675495,9/17/2015
@D,4.2665082,9/19/2015
@D,4.250268864,9/21/2015
@D,3.952642483,9/18/2015
@D,3.369617255,9/19/2015
@D,2.915987671,9/21/2015
@D,2.609557012,9/19/2015
@D,4.435881435,9/15/2015
@D,3.913840706,9/18/2015
@D,3.589987987,9/19/2015
@D,2.434954749,9/15/2015
@D,4.099022878,9/15/2015
@D,3.871299153,9/20/2015
@D,3.472260643,9/15/2015
@D,4.014804586,9/15/2015
@D,2.084837832,9/19/2015
@D,2.227149765,9/17/2015
@D,4.644636253,9/17/2015
@D,4.232675108,9/17/2015
@D,4.143603782,9/20/2015
@D,5.112127603,9/16/2015
@D,5.109168517,9/19/2015
@D,3.019840193,9/29/2015
@D,3.722736293,10/2/2015
@D,2.531727016,10/2/2015
@D,3.509851672,10/1/2015
@D,3.634175262,10/1/2015
@D,3.325306964,10/1/2015
@D,4.15600759,10/1/2015
@D,3.607000819,10/3/2015
@D,4.298367011,10/3/2015
@D,3.815212004,10/2/2015
@D,1.788520135,9/30/2015
@D,4.577995192,10/2/2015
@D,2.258010808,10/5/2015
@D,3.227741464,10/5/2015
@D,3.201504046,10/5/2015
@D,2.929032695,9/29/2015
@D,4.440856083,10/4/2015
@D,3.744599211,10/5/2015
@D,4.496617898,10/5/2015
@D,3.774748377,9/29/2015
@D,4.603334434,9/30/2015
@D,2.499120558,9/29/2015
@D,2.619088091,10/5/2015
@D,1.584868675,10/4/2015
@D,2.559744983,9/29/2015
@D,2.676122157,9/30/2015
@D,3.187429953,9/30/2015
@D,2.45965025,10/3/2015
@D,3.877135136,9/29/2015
@D,4.137232565,10/2/2015
@D,2.975169228,9/29/2015
@D,4.461884418,9/30/2015
@D,3.495501489,10/2/2015
@D,3.580860626,10/1/2015
@D,2.634049024,10/2/2015
@D,2.40917709,10/1/2015
@D,4.604757911,10/5/2015
@D,4.574419228,10/4/2015
@D,3.39048569,10/3/2015
@D,2.359413617,10/4/2015
@D,4.509198072,10/1/2015
@D,4.475495242,10/3/2015
@D,1.548413041,10/9/2015
@D,5.10429453,10/10/2015
@D,3.191877168,10/10/2015
@D,2.104571575,10/12/2015
@D,3.516872257,10/7/2015
@D,2.55499479,10/10/2015
@D,4.134870777,10/11/2015
@D,3.362600002,10/8/2015
@D,4.89616286,10/7/2015
@D,5.119509393,10/10/2015
@D,5.960191293,10/8/2015
@D,4.816822093,10/10/2015
@D,3.101060322,10/9/2015
@D,3.122684995,10/6/2015
@D,3.394958738,10/10/2015
@D,3.499005094,10/6/2015
@D,3.460791506,10/9/2015
@D,2.786347281,10/10/2015
@D,2.629188567,10/6/2015
@D,3.405968358,10/9/2015
@D,2.96328424,10/7/2015
@D,2.208564244,10/8/2015
@D,2.453356306,10/19/2015
@D,2.602566583,10/16/2015
@D,3.853141577,10/16/2015
@D,3.601361769,10/15/2015
@D,1.947749148,10/14/2015
@D,4.362726041,10/17/2015
@D,2.88323255,10/15/2015
@D,2.966182542,10/17/2015
@D,3.427666179,10/19/2015
@D,4.249173228,10/14/2015
@D,2.481559764,10/16/2015
@D,1.943035872,10/17/2015
@D,4.275647128,10/13/2015
@D,2.797238787,10/14/2015
@D,4.849699081,10/17/2015
@D,3.220746788,10/16/2015
@D,2.749217242,10/14/2015
@D,4.99470329,10/19/2015
@D,1.916247426,10/13/2015
@D,3.990242777,10/15/2015
@D,2.918448824,10/18/2015
@D,2.66951732,10/18/2015
@D,3.235593159,10/15/2015
@D,2.74976779,10/18/2015
@D,3.967339914,10/15/2015
@D,1.989464312,10/18/2015
@D,4.106192318,10/14/2015
@D,4.198045207,10/17/2015
@D,4.317959691,10/16/2015
@D,4.04788113,10/14/2015
@D,4.651618567,10/16/2015
@D,3.429637185,10/15/2015
@D,4.244698129,10/17/2015
@D,4.535250559,10/15/2015
@D,2.655056619,10/18/2015
@D,2.887488957,10/17/2015
@D,4.451293186,10/19/2015
@D,5.68980671,10/14/2015
@D,4.707835719,10/18/2015
@D,4.314159277,10/15/2015
@D,2.237420777,10/17/2015
@D,3.878182367,10/13/2015
@D,3.313838947,10/13/2015
@D,2.093178014,10/14/2015
@D,2.946531986,10/15/2015
@D,4.206211536,10/16/2015
@D,3.689516065,10/13/2015
@D,4.415603647,10/18/2015
@D,4.26290393,10/16/2015
@D,4.547076363,10/19/2015
@D,4.32514907,10/18/2015
@D,3.307931803,10/14/2015
@D,4.247483146,10/13/2015
@D,1.956850363,10/19/2015
@D,4.31982062,10/16/2015
@D,4.700548905,10/18/2015
@D,4.666525467,10/17/2015
@D,4.584386447,10/14/2015
@D,3.575062731,10/15/2015
@D,5.020253757,10/14/2015
@D,1.528936325,10/17/2015
@D,2.235168643,10/18/2015
@D,4.351349537,10/16/2015
@D,4.402344879,10/16/2015
@D,2.43036214,10/17/2015
@D,5.164964397,10/17/2015
@D,3.068197899,10/19/2015
@D,3.871392973,10/15/2015
@D,4.000695318,10/17/2015
@D,1.970789065,10/16/2015
@D,4.236774335,10/16/2015
@D,4.726537043,10/15/2015
@D,2.149023562,10/17/2015
@D,3.509460261,10/17/2015
@D,3.412920115,10/13/2015
@D,3.855199273,10/25/2015
@D,1.786218471,10/23/2015
@D,3.051461375,10/22/2015
@D,4.790438192,10/25/2015
@D,4.200605602,10/20/2015
@D,3.827209626,10/23/2015
