asof_dt,Name,Sector,ret,w_p,w_bm
1/13/2014,COCA-COLA,Consumer Staples,0.07660,0.04240,0.02010
1/13/2014,KRAFT FOODS,Consumer Staples,0.09940,0.05240,0.01120
1/13/2014,PROCTER & GAMBLE,Consumer Staples,-0.02150,0.01500,0.02160
1/13/2014,CHEVRON,Energy,-0.00150,0.00700,0.01900
1/13/2014,EXXONMOBIL,Energy,0.03850,0.02460,0.02490
1/13/2014,AMER EXPRESS,Financials,-0.04050,0.04000,0.01620
1/13/2014,BANK OF AMERICA,Financials,0.03640,0.00530,0.01480
1/13/2014,CITIGROUP,Financials,0.00960,0.03160,0.00910
1/13/2014,JPMORGAN CHASE & CO,Financials,0.02510,0.02800,0.01900
1/13/2014,JOHNSON & JOHNSON,Health Care,0.01690,0.05730,0.00600
1/13/2014,MERCK & CO.,Health Care,-0.01730,0.03830,0.01100
1/13/2014,PFIZER,Health Care,0.06630,0.05740,0.04440
1/13/2014,3M COMPANY,Industrials,0.00870,0.02410,0.04560
1/13/2014,BOEING,Industrials,0.04210,0.00300,0.02010
1/13/2014,CATERPILLAR,Industrials,0.02570,0.05310,0.01780
1/13/2014,GENERAL ELECTRIC,Industrials,-0.06220,0.05350,0.00300
1/13/2014,UNITED TECHNOLOGIES,Industrials,-0.02580,0.02310,0.05250
1/13/2014,HEWLETT-PACKARD,Information Technology,0.00160,0.04080,0.04260
1/13/2014,INTEL,Information Technology,0.00810,0.00320,0.01100
1/13/2014,INT'L BUSINESS MACH,Information Technology,-0.01630,0.03270,0.00730
1/13/2014,MICROSOFT,Information Technology,0.01210,0.00550,0.03080
1/13/2014,ALCOA,Materials,0.09860,0.00580,0.01390
1/13/2014,DUPONT,Materials,0.05340,0.04640,0.02470
1/13/2014,AT&T,Telecommunicatons,0.03560,0.04840,0.05370
1/13/2014,VERIZON COMM,Telecommunicatons,0.00880,0.12920,0.36530
1/14/2014,GENERAL MOTORS,Consumer Discretionary,-0.00300,0.02100,0.03080
1/14/2014,HOME DEPOT,Consumer Discretionary,-0.07170,0.05830,0.05480
1/14/2014,MCDONALD'S,Consumer Discretionary,0.02790,0.00150,0.03860
1/14/2014,WALMART,Consumer Discretionary,0.04080,0.01310,0.02960
1/14/2014,DISNEY (WALT),Consumer Discretionary,-0.07620,0.01830,0.04620
1/14/2014,COCA-COLA,Consumer Staples,0.02240,0.02660,0.02850
1/14/2014,KRAFT FOODS,Consumer Staples,0.06210,0.03510,0.02760
1/14/2014,PROCTER & GAMBLE,Consumer Staples,-0.02650,0.04740,0.01990
1/14/2014,CHEVRON,Energy,0.01060,0.03580,0.04430
1/14/2014,EXXONMOBIL,Energy,0.07840,0.00110,0.00180
1/14/2014,AMER EXPRESS,Financials,-0.00550,0.04650,0.03710
1/14/2014,BANK OF AMERICA,Financials,0.04200,0.00480,0.05520
1/14/2014,CITIGROUP,Financials,0.07680,0.02250,0.02070
1/14/2014,JPMORGAN CHASE & CO,Financials,-0.09770,0.02810,0.02470
1/14/2014,JOHNSON & JOHNSON,Health Care,0.00510,0.00510,0.03200
1/14/2014,MERCK & CO.,Health Care,0.03530,0.05360,0.02580
1/14/2014,PFIZER,Health Care,0.03840,0.05370,0.02270
1/14/2014,3M COMPANY,Industrials,0.04680,0.03430,0.02670
1/14/2014,BOEING,Industrials,0.01700,0.04820,0.02960
1/14/2014,CATERPILLAR,Industrials,0.03840,0.01020,0.03880
1/14/2014,GENERAL ELECTRIC,Industrials,0.08920,0.03960,0.00680
1/14/2014,UNITED TECHNOLOGIES,Industrials,-0.09570,0.00070,0.05590
1/14/2014,HEWLETT-PACKARD,Information Technology,0.02710,0.05290,0.03510
1/14/2014,INTEL,Information Technology,0.00920,0.05350,0.01270
1/14/2014,INT'L BUSINESS MACH,Information Technology,0.08570,0.01790,0.00520
1/14/2014,MICROSOFT,Information Technology,-0.09540,0.01210,0.04430
1/14/2014,ALCOA,Materials,-0.09000,0.01500,0.00550
1/14/2014,DUPONT,Materials,0.07700,0.02300,0.02700
1/14/2014,AT&T,Telecommunicatons,-0.08750,0.05020,0.03330
1/14/2014,VERIZON COMM,Telecommunicatons,-0.05200,0.16990,0.13910
1/15/2014,GENERAL MOTORS,Consumer Discretionary,0.05310,0.01500,0.00730
1/15/2014,HOME DEPOT,Consumer Discretionary,-0.06100,0.04230,0.04370
1/15/2014,MCDONALD'S,Consumer Discretionary,0.09260,0.05270,0.04390
1/15/2014,WALMART,Consumer Discretionary,-0.02780,0.03050,0.00560
1/15/2014,DISNEY (WALT),Consumer Discretionary,0.08400,0.04760,0.02300
1/15/2014,COCA-COLA,Consumer Staples,0.08710,0.01920,0.01050
1/15/2014,KRAFT FOODS,Consumer Staples,0.06260,0.03580,0.02040
1/15/2014,PROCTER & GAMBLE,Consumer Staples,0.01910,0.00750,0.05580
1/15/2014,CHEVRON,Energy,0.01730,0.03220,0.02780
1/15/2014,EXXONMOBIL,Energy,-0.02370,0.01410,0.03300
1/15/2014,AMER EXPRESS,Financials,-0.07150,0.02470,0.01990
1/15/2014,BANK OF AMERICA,Financials,-0.02050,0.05360,0.04650
1/15/2014,CITIGROUP,Financials,-0.06230,0.01210,0.03630
1/15/2014,JPMORGAN CHASE & CO,Financials,0.02310,0.01020,0.01940
1/15/2014,JOHNSON & JOHNSON,Health Care,-0.04000,0.01480,0.04700
1/15/2014,MERCK & CO.,Health Care,0.05160,0.05630,0.01670
1/15/2014,PFIZER,Health Care,0.07480,0.01370,0.02370
1/15/2014,3M COMPANY,Industrials,0.01960,0.05760,0.01250
1/15/2014,BOEING,Industrials,0.02670,0.04620,0.04140
1/15/2014,CATERPILLAR,Industrials,0.02050,0.04920,0.01970
1/15/2014,GENERAL ELECTRIC,Industrials,0.01150,0.05660,0.02880
1/15/2014,UNITED TECHNOLOGIES,Industrials,-0.03520,0.03800,0.04470
1/15/2014,HEWLETT-PACKARD,Information Technology,0.07900,0.02930,0.04200
1/15/2014,INTEL,Information Technology,-0.03030,0.04400,0.03340
1/15/2014,INT'L BUSINESS MACH,Information Technology,-0.00380,0.00760,0.03130
1/15/2014,MICROSOFT,Information Technology,-0.00790,0.00160,0.04630
1/15/2014,ALCOA,Materials,-0.06830,0.01220,0.03220
1/15/2014,DUPONT,Materials,0.02090,0.03090,0.02020
1/15/2014,AT&T,Telecommunicatons,-0.09820,0.04560,0.05140
1/15/2014,VERIZON COMM,Telecommunicatons,-0.08790,0.09900,0.11590
1/16/2014,GENERAL MOTORS,Consumer Discretionary,-0.08210,0.02060,0.02000
1/16/2014,HOME DEPOT,Consumer Discretionary,0.02010,0.05190,0.03080
1/16/2014,MCDONALD'S,Consumer Discretionary,0.03080,0.03170,0.01740
1/16/2014,WALMART,Consumer Discretionary,0.04720,0.00470,0.05410
1/16/2014,DISNEY (WALT),Consumer Discretionary,0.06120,0.02610,0.04060
1/16/2014,COCA-COLA,Consumer Staples,-0.05290,0.04150,0.04330
1/16/2014,KRAFT FOODS,Consumer Staples,0.02140,0.04240,0.03340
1/16/2014,PROCTER & GAMBLE,Consumer Staples,-0.00380,0.04430,0.01470
1/16/2014,CHEVRON,Energy,-0.05900,0.01830,0.01410
1/16/2014,EXXONMOBIL,Energy,-0.02640,0.02600,0.03230
1/16/2014,AMER EXPRESS,Financials,0.08520,0.01390,0.05620
1/16/2014,BANK OF AMERICA,Financials,0.05450,0.04370,0.00940
1/16/2014,CITIGROUP,Financials,-0.03690,0.04090,0.05710
1/16/2014,JPMORGAN CHASE & CO,Financials,-0.05870,0.04810,0.04300
1/16/2014,JOHNSON & JOHNSON,Health Care,-0.09650,0.02210,0.00630
1/16/2014,MERCK & CO.,Health Care,0.06170,0.00460,0.00600
1/16/2014,PFIZER,Health Care,-0.07280,0.03420,0.03110
1/16/2014,3M COMPANY,Industrials,-0.07080,0.04340,0.01510
1/16/2014,BOEING,Industrials,-0.04000,0.01050,0.05690
1/16/2014,CATERPILLAR,Industrials,-0.06520,0.01730,0.04990
1/16/2014,GENERAL ELECTRIC,Industrials,-0.07050,0.02640,0.04300
1/16/2014,UNITED TECHNOLOGIES,Industrials,0.02930,0.05710,0.01060
1/16/2014,HEWLETT-PACKARD,Information Technology,-0.00660,0.00760,0.00740
1/16/2014,INTEL,Information Technology,-0.03780,0.01270,0.03250
1/16/2014,INT'L BUSINESS MACH,Information Technology,0.02520,0.00610,0.01710
1/16/2014,MICROSOFT,Information Technology,-0.03380,0.02790,0.00170
1/16/2014,ALCOA,Materials,-0.09180,0.01560,0.00420
1/16/2014,DUPONT,Materials,-0.03260,0.03320,0.00110
1/16/2014,AT&T,Telecommunicatons,-0.02920,0.05640,0.01470
1/16/2014,VERIZON COMM,Telecommunicatons,0.09110,0.17070,0.23610
1/17/2014,GENERAL MOTORS,Consumer Discretionary,0.00950,0.03230,0.02570
1/17/2014,HOME DEPOT,Consumer Discretionary,-0.07930,0.03950,0.03720
1/17/2014,MCDONALD'S,Consumer Discretionary,-0.00730,0.04250,0.04000
1/17/2014,WALMART,Consumer Discretionary,0.06840,0.05670,0.04810
1/17/2014,DISNEY (WALT),Consumer Discretionary,-0.09310,0.03460,0.02130
1/17/2014,COCA-COLA,Consumer Staples,0.06670,0.01790,0.02750
1/17/2014,KRAFT FOODS,Consumer Staples,-0.08710,0.02690,0.05260
1/17/2014,PROCTER & GAMBLE,Consumer Staples,-0.06620,0.01930,0.03250
1/17/2014,CHEVRON,Energy,0.02010,0.00320,0.03730
1/17/2014,EXXONMOBIL,Energy,0.04710,0.01910,0.01330
1/17/2014,AMER EXPRESS,Financials,-0.03170,0.02730,0.03870
1/17/2014,BANK OF AMERICA,Financials,0.06700,0.03020,0.03560
1/17/2014,CITIGROUP,Financials,0.00170,0.04400,0.00930
1/17/2014,JPMORGAN CHASE & CO,Financials,-0.09870,0.00380,0.02290
1/17/2014,JOHNSON & JOHNSON,Health Care,0.09650,0.05040,0.05270
1/17/2014,MERCK & CO.,Health Care,0.03280,0.01140,0.00790
1/17/2014,PFIZER,Health Care,-0.05890,0.01300,0.01800
1/17/2014,3M COMPANY,Industrials,0.03730,0.00130,0.03560
1/17/2014,BOEING,Industrials,-0.06600,0.05340,0.04540
1/17/2014,CATERPILLAR,Industrials,-0.07640,0.02220,0.01160
1/17/2014,GENERAL ELECTRIC,Industrials,0.01450,0.03620,0.04450
1/17/2014,UNITED TECHNOLOGIES,Industrials,-0.04550,0.00190,0.04540
1/17/2014,HEWLETT-PACKARD,Information Technology,-0.04460,0.00570,0.00150
1/17/2014,INTEL,Information Technology,0.03210,0.05250,0.00860
1/17/2014,INT'L BUSINESS MACH,Information Technology,-0.07950,0.04490,0.01350
1/17/2014,MICROSOFT,Information Technology,-0.02420,0.02710,0.05310
1/17/2014,ALCOA,Materials,-0.04760,0.05140,0.05640
1/17/2014,DUPONT,Materials,-0.06290,0.00810,0.01470
1/17/2014,AT&T,Telecommunicatons,0.03290,0.04260,0.03400
1/17/2014,VERIZON COMM,Telecommunicatons,-0.00770,0.18060,0.11490
1/18/2014,GENERAL MOTORS,Consumer Discretionary,-0.09300,0.01230,0.02050
1/18/2014,HOME DEPOT,Consumer Discretionary,0.00840,0.00020,0.04260
1/18/2014,MCDONALD'S,Consumer Discretionary,-0.08500,0.04430,0.00460
1/18/2014,WALMART,Consumer Discretionary,0.07930,0.03390,0.05290
1/18/2014,DISNEY (WALT),Consumer Discretionary,-0.03420,0.01810,0.05010
1/18/2014,COCA-COLA,Consumer Staples,-0.09500,0.02160,0.05560
1/18/2014,KRAFT FOODS,Consumer Staples,-0.01150,0.02010,0.02450
1/18/2014,PROCTER & GAMBLE,Consumer Staples,0.06180,0.00920,0.03830
1/18/2014,CHEVRON,Energy,0.04420,0.00830,0.02740
1/18/2014,EXXONMOBIL,Energy,0.00090,0.01410,0.00470
1/18/2014,AMER EXPRESS,Financials,0.03630,0.01300,0.04840
1/18/2014,BANK OF AMERICA,Financials,-0.01050,0.05860,0.03840
1/18/2014,CITIGROUP,Financials,-0.00630,0.01580,0.02080
1/18/2014,JPMORGAN CHASE & CO,Financials,0.00700,0.05400,0.02660
1/18/2014,JOHNSON & JOHNSON,Health Care,0.09860,0.03290,0.05710
1/18/2014,MERCK & CO.,Health Care,-0.07590,0.01970,0.00910
1/18/2014,PFIZER,Health Care,-0.03690,0.00980,0.04390
1/18/2014,3M COMPANY,Industrials,0.08060,0.00880,0.01220
1/18/2014,BOEING,Industrials,-0.03850,0.03980,0.02470
1/18/2014,CATERPILLAR,Industrials,-0.04080,0.01100,0.04240
1/18/2014,GENERAL ELECTRIC,Industrials,-0.08340,0.04760,0.03940
1/18/2014,UNITED TECHNOLOGIES,Industrials,-0.07380,0.05220,0.03180
1/18/2014,HEWLETT-PACKARD,Information Technology,-0.01500,0.03120,0.02620
1/18/2014,INTEL,Information Technology,-0.05120,0.04780,0.04030
1/18/2014,INT'L BUSINESS MACH,Information Technology,-0.06400,0.00570,0.02170
1/18/2014,MICROSOFT,Information Technology,0.02200,0.03500,0.03540
1/18/2014,ALCOA,Materials,0.05110,0.03030,0.04990
1/18/2014,DUPONT,Materials,-0.01230,0.02990,0.05790
1/18/2014,AT&T,Telecommunicatons,-0.02660,0.04470,0.01140
1/18/2014,VERIZON COMM,Telecommunicatons,-0.01070,0.23020,0.04130
1/19/2014,GENERAL MOTORS,Consumer Discretionary,0.04620,0.02900,0.03970
1/19/2014,HOME DEPOT,Consumer Discretionary,-0.00870,0.04080,0.01250
1/19/2014,MCDONALD'S,Consumer Discretionary,-0.00440,0.00080,0.05000
1/19/2014,WALMART,Consumer Discretionary,0.08420,0.02310,0.04330
1/19/2014,DISNEY (WALT),Consumer Discretionary,-0.00550,0.02490,0.01120
1/19/2014,COCA-COLA,Consumer Staples,-0.01880,0.03500,0.03490
1/19/2014,KRAFT FOODS,Consumer Staples,0.06620,0.01010,0.02850
1/19/2014,PROCTER & GAMBLE,Consumer Staples,-0.03370,0.02210,0.05060
1/19/2014,CHEVRON,Energy,-0.03430,0.05290,0.00900
1/19/2014,EXXONMOBIL,Energy,0.02510,0.02640,0.05700
1/19/2014,AMER EXPRESS,Financials,0.04880,0.01320,0.02010
1/19/2014,BANK OF AMERICA,Financials,0.00780,0.02030,0.01010
1/19/2014,CITIGROUP,Financials,-0.03160,0.04250,0.04870
1/19/2014,JPMORGAN CHASE & CO,Financials,0.09640,0.00440,0.02930
1/19/2014,JOHNSON & JOHNSON,Health Care,-0.09580,0.05750,0.04360
1/19/2014,MERCK & CO.,Health Care,0.04890,0.02860,0.04340
1/19/2014,PFIZER,Health Care,0.09860,0.05850,0.03050
1/19/2014,3M COMPANY,Industrials,-0.09170,0.04140,0.01070
1/19/2014,BOEING,Industrials,0.09050,0.02040,0.03470
1/19/2014,CATERPILLAR,Industrials,0.02520,0.02040,0.00690
1/19/2014,GENERAL ELECTRIC,Industrials,-0.04690,0.05690,0.05800
1/19/2014,UNITED TECHNOLOGIES,Industrials,-0.04210,0.05700,0.01180
1/19/2014,HEWLETT-PACKARD,Information Technology,0.08250,0.01520,0.03950
1/19/2014,INTEL,Information Technology,-0.08720,0.00900,0.00300
1/19/2014,INT'L BUSINESS MACH,Information Technology,-0.09670,0.05420,0.05450
1/19/2014,MICROSOFT,Information Technology,0.03250,0.00030,0.03160
1/19/2014,ALCOA,Materials,-0.09570,0.03620,0.01390
1/19/2014,DUPONT,Materials,0.03390,0.00280,0.02830
1/19/2014,AT&T,Telecommunicatons,0.01850,0.04750,0.02320
1/19/2014,VERIZON COMM,Telecommunicatons,0.09410,0.14870,0.12150
1/20/2014,GENERAL MOTORS,Consumer Discretionary,0.04230,0.04670,0.02660
1/20/2014,HOME DEPOT,Consumer Discretionary,0.01030,0.00290,0.03130
1/20/2014,MCDONALD'S,Consumer Discretionary,-0.04140,0.04540,0.01830
1/20/2014,WALMART,Consumer Discretionary,0.04200,0.05450,0.03820
1/20/2014,DISNEY (WALT),Consumer Discretionary,0.09180,0.04750,0.04970
1/20/2014,COCA-COLA,Consumer Staples,0.07990,0.00210,0.01930
1/20/2014,KRAFT FOODS,Consumer Staples,0.01320,0.03140,0.02660
1/20/2014,PROCTER & GAMBLE,Consumer Staples,-0.05440,0.05100,0.03130
1/20/2014,CHEVRON,Energy,-0.05270,0.03090,0.04640
1/20/2014,EXXONMOBIL,Energy,-0.07870,0.04460,0.01730
1/20/2014,AMER EXPRESS,Financials,0.09380,0.00880,0.01070
1/20/2014,BANK OF AMERICA,Financials,-0.02450,0.04150,0.03830
1/20/2014,CITIGROUP,Financials,-0.01660,0.02200,0.02530
1/20/2014,JPMORGAN CHASE & CO,Financials,0.09540,0.03160,0.01570
1/20/2014,JOHNSON & JOHNSON,Health Care,0.04700,0.02120,0.04020
1/20/2014,MERCK & CO.,Health Care,0.02420,0.05700,0.04900
1/20/2014,PFIZER,Health Care,-0.06550,0.03350,0.02290
1/20/2014,3M COMPANY,Industrials,0.09830,0.04100,0.05800
1/20/2014,BOEING,Industrials,-0.06210,0.00130,0.04100
1/20/2014,CATERPILLAR,Industrials,0.01810,0.02870,0.03490
1/20/2014,GENERAL ELECTRIC,Industrials,0.08880,0.01940,0.04190
1/20/2014,UNITED TECHNOLOGIES,Industrials,-0.02810,0.00960,0.03420
1/20/2014,HEWLETT-PACKARD,Information Technology,0.07260,0.03950,0.00050
1/20/2014,INTEL,Information Technology,0.03360,0.00540,0.04540
1/20/2014,INT'L BUSINESS MACH,Information Technology,-0.07330,0.00720,0.04850
1/20/2014,MICROSOFT,Information Technology,-0.09310,0.03960,0.04280
1/20/2014,ALCOA,Materials,-0.02550,0.00150,0.05240
1/20/2014,DUPONT,Materials,0.01590,0.02450,0.05070
1/20/2014,AT&T,Telecommunicatons,-0.06170,0.05160,0.03750
1/20/2014,VERIZON COMM,Telecommunicatons,0.05800,0.15820,0.00530
1/21/2014,GENERAL MOTORS,Consumer Discretionary,0.02820,0.03580,0.03430
1/21/2014,HOME DEPOT,Consumer Discretionary,-0.01690,0.02540,0.00330
1/21/2014,MCDONALD'S,Consumer Discretionary,-0.08060,0.03080,0.03820
1/21/2014,WALMART,Consumer Discretionary,0.05800,0.00970,0.04340
1/21/2014,DISNEY (WALT),Consumer Discretionary,-0.04240,0.04220,0.02710
1/21/2014,COCA-COLA,Consumer Staples,0.08800,0.01120,0.03510
1/21/2014,KRAFT FOODS,Consumer Staples,-0.00320,0.00440,0.01940
1/21/2014,PROCTER & GAMBLE,Consumer Staples,0.01440,0.02750,0.00030
1/21/2014,CHEVRON,Energy,-0.06010,0.02890,0.05300
1/21/2014,EXXONMOBIL,Energy,-0.06440,0.04730,0.02360
1/21/2014,AMER EXPRESS,Financials,0.08300,0.04500,0.02250
1/21/2014,BANK OF AMERICA,Financials,-0.05710,0.05220,0.03200
1/21/2014,CITIGROUP,Financials,0.03380,0.01370,0.02020
1/21/2014,JPMORGAN CHASE & CO,Financials,0.05700,0.02700,0.04070
1/21/2014,JOHNSON & JOHNSON,Health Care,-0.04560,0.04440,0.01500
1/21/2014,MERCK & CO.,Health Care,0.07030,0.04800,0.00060
1/21/2014,PFIZER,Health Care,-0.05670,0.04920,0.01840
1/21/2014,3M COMPANY,Industrials,0.09040,0.02950,0.01350
1/21/2014,BOEING,Industrials,0.07370,0.02770,0.04240
1/21/2014,CATERPILLAR,Industrials,-0.09790,0.05260,0.03170
1/21/2014,GENERAL ELECTRIC,Industrials,-0.00970,0.05740,0.05340
1/21/2014,UNITED TECHNOLOGIES,Industrials,-0.04330,0.04100,0.00620
1/21/2014,HEWLETT-PACKARD,Information Technology,-0.00420,0.02390,0.02080
1/21/2014,INTEL,Information Technology,-0.00970,0.03270,0.02980
1/21/2014,INT'L BUSINESS MACH,Information Technology,0.08420,0.02830,0.05850
1/21/2014,MICROSOFT,Information Technology,-0.07770,0.01510,0.00850
1/21/2014,ALCOA,Materials,-0.07300,0.01220,0.05540
1/21/2014,DUPONT,Materials,0.05510,0.04070,0.00540
1/21/2014,AT&T,Telecommunicatons,-0.07120,0.00150,0.04990
1/21/2014,VERIZON COMM,Telecommunicatons,0.01050,0.09490,0.19720
1/22/2014,GENERAL MOTORS,Consumer Discretionary,-0.07320,0.00390,0.01470
1/22/2014,HOME DEPOT,Consumer Discretionary,0.04430,0.02420,0.02780
1/22/2014,MCDONALD'S,Consumer Discretionary,0.07380,0.00170,0.05150
1/22/2014,WALMART,Consumer Discretionary,0.03140,0.00170,0.03230
1/22/2014,DISNEY (WALT),Consumer Discretionary,-0.02180,0.01410,0.00390
1/22/2014,COCA-COLA,Consumer Staples,-0.00430,0.02320,0.04640
1/22/2014,KRAFT FOODS,Consumer Staples,0.05230,0.05380,0.01630
1/22/2014,PROCTER & GAMBLE,Consumer Staples,0.01250,0.00270,0.00340
1/22/2014,CHEVRON,Energy,-0.02210,0.04140,0.00000
1/22/2014,EXXONMOBIL,Energy,0.05210,0.03670,0.02320
1/22/2014,AMER EXPRESS,Financials,-0.06270,0.04330,0.05320
1/22/2014,BANK OF AMERICA,Financials,-0.03840,0.04740,0.00120
1/22/2014,CITIGROUP,Financials,-0.07120,0.03210,0.03720
1/22/2014,JPMORGAN CHASE & CO,Financials,-0.02100,0.04840,0.03990
1/22/2014,JOHNSON & JOHNSON,Health Care,-0.08290,0.03360,0.00170
1/22/2014,MERCK & CO.,Health Care,-0.04900,0.03720,0.05850
1/22/2014,PFIZER,Health Care,-0.04660,0.04260,0.05860
1/22/2014,3M COMPANY,Industrials,-0.04930,0.00720,0.03960
1/22/2014,BOEING,Industrials,-0.00770,0.00040,0.00930
1/22/2014,CATERPILLAR,Industrials,-0.00620,0.04070,0.05660
1/22/2014,GENERAL ELECTRIC,Industrials,-0.03880,0.05730,0.03390
1/22/2014,UNITED TECHNOLOGIES,Industrials,-0.09420,0.02110,0.03610
1/22/2014,HEWLETT-PACKARD,Information Technology,0.02880,0.03380,0.02380
1/22/2014,INTEL,Information Technology,0.02160,0.01630,0.03770
1/22/2014,INT'L BUSINESS MACH,Information Technology,-0.05600,0.02570,0.03840
1/22/2014,MICROSOFT,Information Technology,0.02210,0.04320,0.04400
1/22/2014,ALCOA,Materials,0.03650,0.03830,0.02680
1/22/2014,DUPONT,Materials,-0.04550,0.04270,0.04950
1/22/2014,AT&T,Telecommunicatons,0.06630,0.04820,0.02800
1/22/2014,VERIZON COMM,Telecommunicatons,0.00190,0.13720,0.10640
1/23/2014,GENERAL MOTORS,Consumer Discretionary,0.00760,0.04530,0.00990
1/23/2014,HOME DEPOT,Consumer Discretionary,0.04740,0.00490,0.04120
1/23/2014,MCDONALD'S,Consumer Discretionary,-0.08860,0.03480,0.03400
1/23/2014,WALMART,Consumer Discretionary,-0.03030,0.01640,0.04000
1/23/2014,DISNEY (WALT),Consumer Discretionary,-0.06170,0.02930,0.00210
1/23/2014,COCA-COLA,Consumer Staples,0.01250,0.01040,0.04760
1/23/2014,KRAFT FOODS,Consumer Staples,-0.06490,0.01480,0.00720
1/23/2014,PROCTER & GAMBLE,Consumer Staples,0.02870,0.01010,0.02440
1/23/2014,CHEVRON,Energy,-0.04940,0.03270,0.04120
1/23/2014,EXXONMOBIL,Energy,-0.07750,0.05630,0.03400
1/23/2014,AMER EXPRESS,Financials,-0.08020,0.04000,0.04850
1/23/2014,BANK OF AMERICA,Financials,-0.07110,0.01350,0.03300
1/23/2014,CITIGROUP,Financials,-0.05560,0.04030,0.02600
1/23/2014,JPMORGAN CHASE & CO,Financials,0.09640,0.01390,0.00660
1/23/2014,JOHNSON & JOHNSON,Health Care,0.05420,0.00430,0.00480
1/23/2014,MERCK & CO.,Health Care,-0.06460,0.03930,0.05840
1/23/2014,PFIZER,Health Care,-0.02840,0.02330,0.00440
1/23/2014,3M COMPANY,Industrials,0.07300,0.00500,0.01980
1/23/2014,BOEING,Industrials,-0.09930,0.05020,0.03600
1/23/2014,CATERPILLAR,Industrials,-0.09180,0.05570,0.02350
1/23/2014,GENERAL ELECTRIC,Industrials,-0.02260,0.00910,0.01410
1/23/2014,UNITED TECHNOLOGIES,Industrials,0.03900,0.02590,0.05850
1/23/2014,HEWLETT-PACKARD,Information Technology,0.09470,0.00210,0.05590
1/23/2014,INTEL,Information Technology,-0.05990,0.01180,0.00770
1/23/2014,INT'L BUSINESS MACH,Information Technology,0.09400,0.00180,0.00360
1/23/2014,MICROSOFT,Information Technology,-0.07540,0.03510,0.00410
1/23/2014,ALCOA,Materials,-0.01890,0.03090,0.01820
1/23/2014,DUPONT,Materials,0.00720,0.02700,0.02080
1/23/2014,AT&T,Telecommunicatons,0.04660,0.04120,0.05070
1/23/2014,VERIZON COMM,Telecommunicatons,-0.02670,0.27450,0.22390
1/24/2014,GENERAL MOTORS,Consumer Discretionary,0.01320,0.03770,0.00720
1/24/2014,HOME DEPOT,Consumer Discretionary,-0.07710,0.02780,0.01740
1/24/2014,MCDONALD'S,Consumer Discretionary,0.06880,0.00840,0.01580
1/24/2014,WALMART,Consumer Discretionary,0.06280,0.00870,0.04760
1/24/2014,DISNEY (WALT),Consumer Discretionary,-0.00470,0.03510,0.05630
1/24/2014,COCA-COLA,Consumer Staples,-0.08780,0.05650,0.04080
1/24/2014,KRAFT FOODS,Consumer Staples,-0.08810,0.05170,0.01600
1/24/2014,PROCTER & GAMBLE,Consumer Staples,-0.04710,0.04520,0.02790
1/24/2014,CHEVRON,Energy,-0.08430,0.01090,0.03590
1/24/2014,EXXONMOBIL,Energy,0.02920,0.02260,0.04410
1/24/2014,AMER EXPRESS,Financials,0.09210,0.04180,0.00270
1/24/2014,BANK OF AMERICA,Financials,-0.06860,0.03820,0.01980
1/24/2014,CITIGROUP,Financials,0.09150,0.03670,0.01510
1/24/2014,JPMORGAN CHASE & CO,Financials,0.01680,0.01240,0.00540
1/24/2014,JOHNSON & JOHNSON,Health Care,0.06420,0.01960,0.00210
1/24/2014,MERCK & CO.,Health Care,-0.06540,0.05840,0.00790
1/24/2014,PFIZER,Health Care,-0.05230,0.04200,0.03760
1/24/2014,3M COMPANY,Industrials,0.04900,0.04450,0.00450
1/24/2014,BOEING,Industrials,0.06850,0.04890,0.05550
1/24/2014,CATERPILLAR,Industrials,0.01690,0.01180,0.05760
1/24/2014,GENERAL ELECTRIC,Industrials,-0.06200,0.01510,0.00380
1/24/2014,UNITED TECHNOLOGIES,Industrials,-0.03800,0.01390,0.04510
1/24/2014,HEWLETT-PACKARD,Information Technology,-0.06070,0.05400,0.00470
1/24/2014,INTEL,Information Technology,-0.06910,0.00670,0.00300
1/24/2014,INT'L BUSINESS MACH,Information Technology,-0.04260,0.03510,0.03350
1/24/2014,MICROSOFT,Information Technology,-0.01530,0.00860,0.04180
1/24/2014,ALCOA,Materials,0.04000,0.00500,0.04680
1/24/2014,DUPONT,Materials,-0.09910,0.00850,0.00890
1/24/2014,AT&T,Telecommunicatons,-0.09970,0.05350,0.05810
1/24/2014,VERIZON COMM,Telecommunicatons,0.03480,0.14090,0.23700
1/25/2014,GENERAL MOTORS,Consumer Discretionary,0.06590,0.02180,0.04640
1/25/2014,HOME DEPOT,Consumer Discretionary,-0.02010,0.02070,0.04190
1/25/2014,MCDONALD'S,Consumer Discretionary,-0.09350,0.02790,0.03350
1/25/2014,WALMART,Consumer Discretionary,0.06960,0.02730,0.01540
1/25/2014,DISNEY (WALT),Consumer Discretionary,-0.06760,0.02910,0.05060
1/25/2014,COCA-COLA,Consumer Staples,-0.06250,0.03900,0.03090
1/25/2014,KRAFT FOODS,Consumer Staples,0.09890,0.04790,0.01510
